1661,0.588912,0.411088
1662,0.522015,0.477985
1663,0.588912,0.411088
1664,0.256242,0.743758
1665,0.548399,0.451601
1666,0.479933,0.520067
1667,0.479933,0.520067
1668,0.479933,0.520067
1669,0.479933,0.520067
167,0.592215,0.407785
1670,0.548399,0.451601
1671,0.479933,0.520067
1672,0.548399,0.451601
1673,0.490404,0.509596
1674,0.479933,0.520067
1675,0.479933,0.520067
1676,0.479933,0.520067
1677,0.479933,0.520067
1678,0.548399,0.451601
1679,0.548399,0.451601
168,0.592215,0.407785
1680,0.479933,0.520067
1681,0.103157,0.896843
1682,0.136476,0.863524
1683,0.136476,0.863524
1684,0.103157,0.896843
1685,0.103157,0.896843
1686,0.542285,0.457715
1687,0.136476,0.863524
1688,0.103157,0.896843
1689,0.136476,0.863524
169,0.592215,0.407785
1690,0.103157,0.896843
1691,0.103157,0.896843
1692,0.103157,0.896843
1693,0.103157,0.896843
1694,0.002397,0.997603
1695,0.103157,0.896843
1696,0.136476,0.863524
1697,0.655179,0.344821
1698,0.655179,0.344821
1699,0.655179,0.344821
17,0.729091,0.270909
170,0.449344,0.550656
1700,0.655179,0.344821
1701,0.655179,0.344821
1702,0.655179,0.344821
1703,0.655179,0.344821
1704,0.655179,0.344821
1705,0.655179,0.344821
1706,0.655179,0.344821
1707,0.655179,0.344821
1708,0.655179,0.344821
1709,0.655179,0.344821
171,0.592215,0.407785
1710,0.655179,0.344821
1711,0.655179,0.344821
1712,0.655179,0.344821
1713,0.513658,0.486342
1714,0.497437,0.502563
1715,0.513658,0.486342
1716,0.513658,0.486342
1717,0.497437,0.502563
1718,0.513658,0.486342
1719,0.513658,0.486342
172,0.592215,0.407785
1720,0.497437,0.502563
1721,0.513658,0.486342
1722,0.497437,0.502563
1723,0.513658,0.486342
1724,0.497437,0.502563
1725,0.513658,0.486342
1726,0.513658,0.486342
1727,0.497437,0.502563
1728,0.513658,0.486342
1729,0.516327,0.483673
173,0.592215,0.407785
1730,0.583177,0.416823
1731,0.403102,0.596898
1732,0.583177,0.416823
1733,0.516327,0.483673
1734,0.583177,0.416823
1735,0.516327,0.483673
1736,0.471997,0.528003
1737,0.403102,0.596898
1738,0.583177,0.416823
1739,0.516327,0.483673
174,0.592215,0.407785
1740,0.516327,0.483673
1741,0.583177,0.416823
1742,0.516327,0.483673
1743,0.583177,0.416823
1744,0.583177,0.416823
1745,0.403102,0.596898
1746,0.722201,0.277799
1747,0.722201,0.277799
1748,0.722201,0.277799
1749,0.068970,0.931030
175,0.592215,0.407785
1750,0.003442,0.996558
1751,0.003442,0.996558
1752,0.003442,0.996558
1753,0.003442,0.996558
1754,0.722201,0.277799
1755,0.722201,0.277799
1756,0.722201,0.277799
1757,0.722201,0.277799
1758,0.003442,0.996558
1759,0.722201,0.277799
176,0.592215,0.407785
1760,0.722201,0.277799
1761,0.722201,0.277799
1762,0.691388,0.308612
1763,0.745203,0.254797
1764,0.745203,0.254797
1765,0.691388,0.308612
1766,0.745203,0.254797
1767,0.691388,0.308612
1768,0.691388,0.308612
1769,0.745203,0.254797
177,0.592215,0.407785
1770,0.691388,0.308612
1771,0.745203,0.254797
1772,0.745203,0.254797
1773,0.745203,0.254797
1774,0.745203,0.254797
1775,0.691388,0.308612
1776,0.691388,0.308612
1777,0.745203,0.254797
1778,0.762399,0.237601
1779,0.150753,0.849247
178,0.592215,0.407785
1780,0.762399,0.237601
1781,0.028131,0.971869
1782,0.762399,0.237601
1783,0.150753,0.849247
1784,0.762399,0.237601
1785,0.150753,0.849247
1786,0.762399,0.237601
1787,0.762399,0.237601
1788,0.762399,0.237601
1789,0.762399,0.237601
179,0.592215,0.407785
1790,0.762399,0.237601
1791,0.028131,0.971869
1792,0.762399,0.237601
1793,0.762399,0.237601
1794,0.821322,0.178678
1795,0.821322,0.178678
1796,0.821322,0.178678
1797,0.186444,0.813556
1798,0.821322,0.178678
1799,0.186444,0.813556
18,0.672590,0.327410
180,0.586820,0.413180
1800,0.821322,0.178678
1801,0.186444,0.813556
1802,0.821322,0.178678
1803,0.821322,0.178678
1804,0.821322,0.178678
1805,0.821322,0.178678
1806,0.821322,0.178678
1807,0.821322,0.178678
1808,0.821322,0.178678
1809,0.821322,0.178678
181,0.586820,0.413180
1810,0.599234,0.400766
1811,0.599234,0.400766
1812,0.533366,0.466634
1813,0.599234,0.400766
1814,0.599234,0.400766
1815,0.533366,0.466634
1816,0.533366,0.466634
1817,0.533366,0.466634
1818,0.599234,0.400766
1819,0.533366,0.466634
182,0.586820,0.413180
1820,0.533366,0.466634
1821,0.599234,0.400766
1822,0.533366,0.466634
1823,0.533366,0.466634
1824,0.599234,0.400766
1825,0.599234,0.400766
1826,0.591270,0.408730
1827,0.591270,0.408730
1828,0.591270,0.408730
1829,0.591270,0.408730
183,0.586820,0.413180
1830,0.591270,0.408730
1831,0.591270,0.408730
1832,0.591270,0.408730
1833,0.591270,0.408730
1834,0.038209,0.961791
1835,0.591270,0.408730
1836,0.591270,0.408730
1837,0.591270,0.408730
1838,0.591270,0.408730
1839,0.591270,0.408730
184,0.586820,0.413180
1840,0.591270,0.408730
1841,0.591270,0.408730
1842,0.650290,0.349710
1843,0.650290,0.349710
1844,0.650290,0.349710
1845,0.650290,0.349710
1846,0.650290,0.349710
1847,0.650290,0.349710
1848,0.650290,0.349710
1849,0.650290,0.349710
185,0.586820,0.413180
1850,0.650290,0.349710
1851,0.650290,0.349710
1852,0.650290,0.349710
1853,0.650290,0.349710
1854,0.650290,0.349710
1855,0.650290,0.349710
1856,0.650290,0.349710
1857,0.650290,0.349710
1858,0.498725,0.501275
1859,0.731475,0.268525
186,0.175915,0.824085
1860,0.498725,0.501275
1861,0.498725,0.501275
1862,0.498725,0.501275
1863,0.731475,0.268525
1864,0.498725,0.501275
1865,0.498725,0.501275
1866,0.037088,0.962912
1867,0.731475,0.268525
1868,0.731475,0.268525
1869,0.498725,0.501275
187,0.371447,0.628553
1870,0.498725,0.501275
1871,0.498725,0.501275
1872,0.037088,0.962912
1873,0.731475,0.268525
1874,0.498725,0.501275
1875,0.571616,0.428384
1876,0.571616,0.428384
1877,0.571616,0.428384
1878,0.571616,0.428384
1879,0.571616,0.428384
188,0.586820,0.413180
1880,0.571616,0.428384
1881,0.571616,0.428384
1882,0.571616,0.428384
1883,0.571616,0.428384
1884,0.571616,0.428384
1885,0.571616,0.428384
1886,0.571616,0.428384
1887,0.571616,0.428384
1888,0.571616,0.428384
1889,0.571616,0.428384
189,0.586820,0.413180
1890,0.571616,0.428384
1891,0.058997,0.941003
1892,0.044989,0.955011
1893,0.001701,0.998299
1894,0.044989,0.955011
1895,0.750489,0.249511
1896,0.058997,0.941003
1897,0.750489,0.249511
1898,0.698107,0.301893
1899,0.698107,0.301893
19,0.672590,0.327410
190,0.371447,0.628553
1900,0.002469,0.997531
1901,0.698107,0.301893
1902,0.058997,0.941003
1903,0.001701,0.998299
1904,0.750489,0.249511
1905,0.044989,0.955011
1906,0.058997,0.941003
1907,0.698107,0.301893
1908,0.735194,0.264806
1909,0.735194,0.264806
191,0.371447,0.628553
1910,0.735194,0.264806
1911,0.054808,0.945192
1912,0.735194,0.264806
1913,0.735194,0.264806
1914,0.054808,0.945192
1915,0.735194,0.264806
1916,0.054808,0.945192
1917,0.735194,0.264806
1918,0.735194,0.264806
1919,0.054808,0.945192
192,0.586820,0.413180
1920,0.735194,0.264806
1921,0.735194,0.264806
1922,0.735194,0.264806
1923,0.735194,0.264806
1924,0.594790,0.405210
1925,0.424568,0.575432
1926,0.594790,0.405210
1927,0.424568,0.575432
1928,0.594790,0.405210
1929,0.034295,0.965705
193,0.586820,0.413180
1930,0.016112,0.983888
1931,0.034295,0.965705
1932,0.034295,0.965705
1933,0.594790,0.405210
1934,0.594790,0.405210
1935,0.594790,0.405210
1936,0.016112,0.983888
1937,0.594790,0.405210
1938,0.594790,0.405210
1939,0.594790,0.405210
194,0.175915,0.824085
1940,0.609438,0.390562
1941,0.221129,0.778871
1942,0.609438,0.390562
1943,0.609438,0.390562
1944,0.609438,0.390562
1945,0.609438,0.390562
1946,0.609438,0.390562
1947,0.006176,0.993824
1948,0.006176,0.993824
1949,0.006176,0.993824
195,0.371447,0.628553
1950,0.609438,0.390562
1951,0.609438,0.390562
1952,0.036114,0.963886
1953,0.221129,0.778871
1954,0.609438,0.390562
1955,0.609438,0.390562
1956,0.609438,0.390562
1957,0.533366,0.466634
1958,0.533366,0.466634
1959,0.599234,0.400766
196,0.586820,0.413180
1960,0.533366,0.466634
1961,0.599234,0.400766
1962,0.599234,0.400766
1963,0.599234,0.400766
1964,0.025559,0.974441
1965,0.533366,0.466634
1966,0.533366,0.466634
1967,0.599234,0.400766
1968,0.599234,0.400766
1969,0.533366,0.466634
197,0.635067,0.364933
1970,0.533366,0.466634
1971,0.599234,0.400766
1972,0.533366,0.466634
1973,0.599234,0.400766
1974,0.048231,0.951769
